E2F86B7261C10873865CEC2FEFD2F3E0,,Versienr,I_1.02
15-07-2023 17:15,15-07-2023 18:00,15-07-2023 18:15,0.00004702
15-07-2023 17:30,15-07-2023 18:15,15-07-2023 18:30,0.00003408
15-07-2023 17:45,15-07-2023 18:30,15-07-2023 18:45,0.00002260
15-07-2023 18:00,15-07-2023 18:45,15-07-2023 19:00,0.00001349
15-07-2023 18:15,15-07-2023 19:00,15-07-2023 19:15,0.00000672
15-07-2023 18:30,15-07-2023 19:15,15-07-2023 19:30,0.00000250
15-07-2023 18:45,15-07-2023 19:30,15-07-2023 19:45,0.00000048
15-07-2023 19:00,15-07-2023 19:45,15-07-2023 20:00,0.00000002
15-07-2023 19:15,15-07-2023 20:00,15-07-2023 20:15,0.00000000
15-07-2023 19:30,15-07-2023 20:15,15-07-2023 20:30,0.00000000
15-07-2023 19:45,15-07-2023 20:30,15-07-2023 20:45,0.00000000
15-07-2023 20:00,15-07-2023 20:45,15-07-2023 21:00,0.00000000
15-07-2023 20:15,15-07-2023 21:00,15-07-2023 21:15,0.00000000
15-07-2023 20:30,15-07-2023 21:15,15-07-2023 21:30,0.00000000
15-07-2023 20:45,15-07-2023 21:30,15-07-2023 21:45,0.00000000
15-07-2023 21:00,15-07-2023 21:45,15-07-2023 22:00,0.00000000
15-07-2023 21:15,15-07-2023 22:00,15-07-2023 22:15,0.00000000
15-07-2023 21:30,15-07-2023 22:15,15-07-2023 22:30,0.00000000
15-07-2023 21:45,15-07-2023 22:30,15-07-2023 22:45,0.00000000
15-07-2023 22:00,15-07-2023 22:45,15-07-2023 23:00,0.00000000
15-07-2023 22:15,15-07-2023 23:00,15-07-2023 23:15,0.00000000
15-07-2023 22:30,15-07-2023 23:15,15-07-2023 23:30,0.00000000
15-07-2023 22:45,15-07-2023 23:30,15-07-2023 23:45,0.00000000
15-07-2023 23:00,15-07-2023 23:45,16-07-2023 00:00,0.00000000
15-07-2023 23:15,16-07-2023 00:00,16-07-2023 00:15,0.00000000
15-07-2023 23:30,16-07-2023 00:15,16-07-2023 00:30,0.00000000
15-07-2023 23:45,16-07-2023 00:30,16-07-2023 00:45,0.00000000
16-07-2023 00:00,16-07-2023 00:45,16-07-2023 01:00,0.00000000
16-07-2023 00:15,16-07-2023 01:00,16-07-2023 01:15,0.00000000
16-07-2023 00:30,16-07-2023 01:15,16-07-2023 01:30,0.00000000
16-07-2023 00:45,16-07-2023 01:30,16-07-2023 01:45,0.00000000
16-07-2023 01:00,16-07-2023 01:45,16-07-2023 02:00,0.00000000
16-07-2023 01:15,16-07-2023 02:00,16-07-2023 02:15,0.00000000
16-07-2023 01:30,16-07-2023 02:15,16-07-2023 02:30,0.00000000
16-07-2023 01:45,16-07-2023 02:30,16-07-2023 02:45,0.00000000
16-07-2023 02:00,16-07-2023 02:45,16-07-2023 03:00,0.00000000
16-07-2023 02:15,16-07-2023 03:00,16-07-2023 03:15,0.00000000
16-07-2023 02:30,16-07-2023 03:15,16-07-2023 03:30,0.00000000
16-07-2023 02:45,16-07-2023 03:30,16-07-2023 03:45,0.00000000
16-07-2023 03:00,16-07-2023 03:45,16-07-2023 04:00,0.00000000
16-07-2023 03:15,16-07-2023 04:00,16-07-2023 04:15,0.00000000
16-07-2023 03:30,16-07-2023 04:15,16-07-2023 04:30,0.00000000
16-07-2023 03:45,16-07-2023 04:30,16-07-2023 04:45,0.00000000
16-07-2023 04:00,16-07-2023 04:45,16-07-2023 05:00,0.00000000
16-07-2023 04:15,16-07-2023 05:00,16-07-2023 05:15,0.00000000
16-07-2023 04:30,16-07-2023 05:15,16-07-2023 05:30,0.00000000
16-07-2023 04:45,16-07-2023 05:30,16-07-2023 05:45,0.00000000
16-07-2023 05:00,16-07-2023 05:45,16-07-2023 06:00,0.00000000
16-07-2023 05:15,16-07-2023 06:00,16-07-2023 06:15,0.00000000
16-07-2023 05:30,16-07-2023 06:15,16-07-2023 06:30,0.00000000
16-07-2023 05:45,16-07-2023 06:30,16-07-2023 06:45,0.00000000
16-07-2023 06:00,16-07-2023 06:45,16-07-2023 07:00,0.00000000
16-07-2023 06:15,16-07-2023 07:00,16-07-2023 07:15,0.00000008
16-07-2023 06:30,16-07-2023 07:15,16-07-2023 07:30,0.00000089
16-07-2023 06:45,16-07-2023 07:30,16-07-2023 07:45,0.00000345
16-07-2023 07:00,16-07-2023 07:45,16-07-2023 08:00,0.00000802
16-07-2023 07:15,16-07-2023 08:00,16-07-2023 08:15,0.00001454
16-07-2023 07:30,16-07-2023 08:15,16-07-2023 08:30,0.00002235
16-07-2023 07:45,16-07-2023 08:30,16-07-2023 08:45,0.00003237
16-07-2023 08:00,16-07-2023 08:45,16-07-2023 09:00,0.00004410
16-07-2023 08:15,16-07-2023 09:00,16-07-2023 09:15,0.00005684
16-07-2023 08:30,16-07-2023 09:15,16-07-2023 09:30,0.00006964
16-07-2023 08:45,16-07-2023 09:30,16-07-2023 09:45,0.00008214
16-07-2023 09:00,16-07-2023 09:45,16-07-2023 10:00,0.00009530
16-07-2023 09:15,16-07-2023 10:00,16-07-2023 10:15,0.00010876
16-07-2023 09:30,16-07-2023 10:15,16-07-2023 10:30,0.00012185
16-07-2023 09:45,16-07-2023 10:30,16-07-2023 10:45,0.00013402
16-07-2023 10:00,16-07-2023 10:45,16-07-2023 11:00,0.00014469
16-07-2023 10:15,16-07-2023 11:00,16-07-2023 11:15,0.00015488
16-07-2023 10:30,16-07-2023 11:15,16-07-2023 11:30,0.00016431
16-07-2023 10:45,16-07-2023 11:30,16-07-2023 11:45,0.00017276
16-07-2023 11:00,16-07-2023 11:45,16-07-2023 12:00,0.00018075
16-07-2023 11:15,16-07-2023 12:00,16-07-2023 12:15,0.00018669
16-07-2023 11:30,16-07-2023 12:15,16-07-2023 12:30,0.00019218
16-07-2023 11:45,16-07-2023 12:30,16-07-2023 12:45,0.00019581
16-07-2023 12:00,16-07-2023 12:45,16-07-2023 13:00,0.00020013
16-07-2023 12:15,16-07-2023 13:00,16-07-2023 13:15,0.00020345
16-07-2023 12:30,16-07-2023 13:15,16-07-2023 13:30,0.00020645
16-07-2023 12:45,16-07-2023 13:30,16-07-2023 13:45,0.00020798
16-07-2023 13:00,16-07-2023 13:45,16-07-2023 14:00,0.00020818
16-07-2023 13:15,16-07-2023 14:00,16-07-2023 14:15,0.00020688
16-07-2023 13:30,16-07-2023 14:15,16-07-2023 14:30,0.00020421
16-07-2023 13:45,16-07-2023 14:30,16-07-2023 14:45,0.00020068
16-07-2023 14:00,16-07-2023 14:45,16-07-2023 15:00,0.00019516
16-07-2023 14:15,16-07-2023 15:00,16-07-2023 15:15,0.00018895
16-07-2023 14:30,16-07-2023 15:15,16-07-2023 15:30,0.00018235
16-07-2023 14:45,16-07-2023 15:30,16-07-2023 15:45,0.00017584
16-07-2023 15:00,16-07-2023 15:45,16-07-2023 16:00,0.00017021
16-07-2023 15:15,16-07-2023 16:00,16-07-2023 16:15,0.00016276
16-07-2023 15:30,16-07-2023 16:15,16-07-2023 16:30,0.00015405
16-07-2023 15:45,16-07-2023 16:30,16-07-2023 16:45,0.00014168
16-07-2023 16:00,16-07-2023 16:45,16-07-2023 17:00,0.00012879
16-07-2023 16:15,16-07-2023 17:00,16-07-2023 17:15,0.00011406
16-07-2023 16:30,16-07-2023 17:15,16-07-2023 17:30,0.00009758
16-07-2023 16:45,16-07-2023 17:30,16-07-2023 17:45,0.00007971
16-07-2023 17:00,16-07-2023 17:45,16-07-2023 18:00,0.00006220
16-07-2023 17:15,16-07-2023 18:00,16-07-2023 18:15,0.00004654
16-07-2023 17:30,16-07-2023 18:15,16-07-2023 18:30,0.00003248
16-07-2023 17:45,16-07-2023 18:30,16-07-2023 18:45,0.00002108
16-07-2023 18:00,16-07-2023 18:45,16-07-2023 19:00,0.00001206
16-07-2023 18:15,16-07-2023 19:00,16-07-2023 19:15,0.00000584
16-07-2023 18:30,16-07-2023 19:15,16-07-2023 19:30,0.00000207
16-07-2023 18:45,16-07-2023 19:30,16-07-2023 19:45,0.00000046
16-07-2023 19:00,16-07-2023 19:45,16-07-2023 20:00,0.00000003
16-07-2023 19:15,16-07-2023 20:00,16-07-2023 20:15,0.00000000
16-07-2023 19:30,16-07-2023 20:15,16-07-2023 20:30,0.00000000
16-07-2023 19:45,16-07-2023 20:30,16-07-2023 20:45,0.00000000
16-07-2023 20:00,16-07-2023 20:45,16-07-2023 21:00,0.00000000
16-07-2023 20:15,16-07-2023 21:00,16-07-2023 21:15,0.00000000
16-07-2023 20:30,16-07-2023 21:15,16-07-2023 21:30,0.00000000
16-07-2023 20:45,16-07-2023 21:30,16-07-2023 21:45,0.00000000
16-07-2023 21:00,16-07-2023 21:45,16-07-2023 22:00,0.00000000
16-07-2023 21:15,16-07-2023 22:00,16-07-2023 22:15,0.00000000
16-07-2023 21:30,16-07-2023 22:15,16-07-2023 22:30,0.00000000
16-07-2023 21:45,16-07-2023 22:30,16-07-2023 22:45,0.00000000
16-07-2023 22:00,16-07-2023 22:45,16-07-2023 23:00,0.00000000
16-07-2023 22:15,16-07-2023 23:00,16-07-2023 23:15,0.00000000
16-07-2023 22:30,16-07-2023 23:15,16-07-2023 23:30,0.00000000
16-07-2023 22:45,16-07-2023 23:30,16-07-2023 23:45,0.00000000
16-07-2023 23:00,16-07-2023 23:45,17-07-2023 00:00,0.00000000
16-07-2023 23:15,17-07-2023 00:00,17-07-2023 00:15,0.00000000
16-07-2023 23:30,17-07-2023 00:15,17-07-2023 00:30,0.00000000
16-07-2023 23:45,17-07-2023 00:30,17-07-2023 00:45,0.00000000
17-07-2023 00:00,17-07-2023 00:45,17-07-2023 01:00,0.00000000
17-07-2023 00:15,17-07-2023 01:00,17-07-2023 01:15,0.00000000
17-07-2023 00:30,17-07-2023 01:15,17-07-2023 01:30,0.00000000
17-07-2023 00:45,17-07-2023 01:30,17-07-2023 01:45,0.00000000
17-07-2023 01:00,17-07-2023 01:45,17-07-2023 02:00,0.00000000
17-07-2023 01:15,17-07-2023 02:00,17-07-2023 02:15,0.00000000
17-07-2023 01:30,17-07-2023 02:15,17-07-2023 02:30,0.00000000
17-07-2023 01:45,17-07-2023 02:30,17-07-2023 02:45,0.00000000
17-07-2023 02:00,17-07-2023 02:45,17-07-2023 03:00,0.00000000
17-07-2023 02:15,17-07-2023 03:00,17-07-2023 03:15,0.00000000
17-07-2023 02:30,17-07-2023 03:15,17-07-2023 03:30,0.00000000
17-07-2023 02:45,17-07-2023 03:30,17-07-2023 03:45,0.00000000
17-07-2023 03:00,17-07-2023 03:45,17-07-2023 04:00,0.00000000
17-07-2023 03:15,17-07-2023 04:00,17-07-2023 04:15,0.00000000
17-07-2023 03:30,17-07-2023 04:15,17-07-2023 04:30,0.00000000
17-07-2023 03:45,17-07-2023 04:30,17-07-2023 04:45,0.00000000
17-07-2023 04:00,17-07-2023 04:45,17-07-2023 05:00,0.00000000
17-07-2023 04:15,17-07-2023 05:00,17-07-2023 05:15,0.00000000
17-07-2023 04:30,17-07-2023 05:15,17-07-2023 05:30,0.00000000
17-07-2023 04:45,17-07-2023 05:30,17-07-2023 05:45,0.00000000
17-07-2023 05:00,17-07-2023 05:45,17-07-2023 06:00,0.00000000
17-07-2023 05:15,17-07-2023 06:00,17-07-2023 06:15,0.00000000
17-07-2023 05:30,17-07-2023 06:15,17-07-2023 06:30,0.00000000
17-07-2023 05:45,17-07-2023 06:30,17-07-2023 06:45,0.00000000
17-07-2023 06:00,17-07-2023 06:45,17-07-2023 07:00,0.00000000
17-07-2023 06:15,17-07-2023 07:00,17-07-2023 07:15,0.00000000
17-07-2023 06:30,17-07-2023 07:15,17-07-2023 07:30,0.00000004
17-07-2023 06:45,17-07-2023 07:30,17-07-2023 07:45,0.00000084
17-07-2023 07:00,17-07-2023 07:45,17-07-2023 08:00,0.00000346
17-07-2023 07:15,17-07-2023 08:00,17-07-2023 08:15,0.00000856
17-07-2023 07:30,17-07-2023 08:15,17-07-2023 08:30,0.00001558
17-07-2023 07:45,17-07-2023 08:30,17-07-2023 08:45,0.00002424
17-07-2023 08:00,17-07-2023 08:45,17-07-2023 09:00,0.00003484
17-07-2023 08:15,17-07-2023 09:00,17-07-2023 09:15,0.00004725
17-07-2023 08:30,17-07-2023 09:15,17-07-2023 09:30,0.00006110
17-07-2023 08:45,17-07-2023 09:30,17-07-2023 09:45,0.00007558
17-07-2023 09:00,17-07-2023 09:45,17-07-2023 10:00,0.00008943
17-07-2023 09:15,17-07-2023 10:00,17-07-2023 10:15,0.00010353
17-07-2023 09:30,17-07-2023 10:15,17-07-2023 10:30,0.00011730
17-07-2023 09:45,17-07-2023 10:30,17-07-2023 10:45,0.00013079
17-07-2023 10:00,17-07-2023 10:45,17-07-2023 11:00,0.00014312
17-07-2023 10:15,17-07-2023 11:00,17-07-2023 11:15,0.00015379
17-07-2023 10:30,17-07-2023 11:15,17-07-2023 11:30,0.00016394
17-07-2023 10:45,17-07-2023 11:30,17-07-2023 11:45,0.00017250
17-07-2023 11:00,17-07-2023 11:45,17-07-2023 12:00,0.00017950
17-07-2023 11:15,17-07-2023 12:00,17-07-2023 12:15,0.00018501
17-07-2023 11:30,17-07-2023 12:15,17-07-2023 12:30,0.00018982
17-07-2023 11:45,17-07-2023 12:30,17-07-2023 12:45,0.00019444
17-07-2023 12:00,17-07-2023 12:45,17-07-2023 13:00,0.00020014
17-07-2023 12:15,17-07-2023 13:00,17-07-2023 13:15,0.00020464
17-07-2023 12:30,17-07-2023 13:15,17-07-2023 13:30,0.00020806
17-07-2023 12:45,17-07-2023 13:30,17-07-2023 13:45,0.00020895
17-07-2023 13:00,17-07-2023 13:45,17-07-2023 14:00,0.00020990
17-07-2023 13:15,17-07-2023 14:00,17-07-2023 14:15,0.00020983
17-07-2023 13:30,17-07-2023 14:15,17-07-2023 14:30,0.00020843
17-07-2023 13:45,17-07-2023 14:30,17-07-2023 14:45,0.00020478
17-07-2023 14:00,17-07-2023 14:45,17-07-2023 15:00,0.00019966
17-07-2023 14:15,17-07-2023 15:00,17-07-2023 15:15,0.00019387
17-07-2023 14:30,17-07-2023 15:15,17-07-2023 15:30,0.00018751
17-07-2023 14:45,17-07-2023 15:30,17-07-2023 15:45,0.00018061
17-07-2023 15:00,17-07-2023 15:45,17-07-2023 16:00,0.00017402
17-07-2023 15:15,17-07-2023 16:00,17-07-2023 16:15,0.00016619
17-07-2023 15:30,17-07-2023 16:15,17-07-2023 16:30,0.00015700
17-07-2023 15:45,17-07-2023 16:30,17-07-2023 16:45,0.00014404
17-07-2023 16:00,17-07-2023 16:45,17-07-2023 17:00,0.00012879
17-07-2023 16:15,17-07-2023 17:00,17-07-2023 17:15,0.00011136
17-07-2023 16:30,17-07-2023 17:15,17-07-2023 17:30,0.00009297
17-07-2023 16:45,17-07-2023 17:30,17-07-2023 17:45,0.00007515
17-07-2023 17:00,17-07-2023 17:45,17-07-2023 18:00,0.00005965
17-07-2023 17:15,17-07-2023 18:00,17-07-2023 18:15,0.00004607
17-07-2023 17:30,17-07-2023 18:15,17-07-2023 18:30,0.00003431
17-07-2023 17:45,17-07-2023 18:30,17-07-2023 18:45,0.00002294
17-07-2023 18:00,17-07-2023 18:45,17-07-2023 19:00,0.00001388
17-07-2023 18:15,17-07-2023 19:00,17-07-2023 19:15,0.00000690
17-07-2023 18:30,17-07-2023 19:15,17-07-2023 19:30,0.00000277
17-07-2023 18:45,17-07-2023 19:30,17-07-2023 19:45,0.00000071
17-07-2023 19:00,17-07-2023 19:45,17-07-2023 20:00,0.00000000
17-07-2023 19:15,17-07-2023 20:00,17-07-2023 20:15,0.00000000
17-07-2023 19:30,17-07-2023 20:15,17-07-2023 20:30,0.00000000
17-07-2023 19:45,17-07-2023 20:30,17-07-2023 20:45,0.00000000
17-07-2023 20:00,17-07-2023 20:45,17-07-2023 21:00,0.00000000
17-07-2023 20:15,17-07-2023 21:00,17-07-2023 21:15,0.00000000
17-07-2023 20:30,17-07-2023 21:15,17-07-2023 21:30,0.00000000
17-07-2023 20:45,17-07-2023 21:30,17-07-2023 21:45,0.00000000
17-07-2023 21:00,17-07-2023 21:45,17-07-2023 22:00,0.00000000
17-07-2023 21:15,17-07-2023 22:00,17-07-2023 22:15,0.00000000
17-07-2023 21:30,17-07-2023 22:15,17-07-2023 22:30,0.00000000
17-07-2023 21:45,17-07-2023 22:30,17-07-2023 22:45,0.00000000
17-07-2023 22:00,17-07-2023 22:45,17-07-2023 23:00,0.00000000
17-07-2023 22:15,17-07-2023 23:00,17-07-2023 23:15,0.00000000
17-07-2023 22:30,17-07-2023 23:15,17-07-2023 23:30,0.00000000
17-07-2023 22:45,17-07-2023 23:30,17-07-2023 23:45,0.00000000
17-07-2023 23:00,17-07-2023 23:45,18-07-2023 00:00,0.00000000
17-07-2023 23:15,18-07-2023 00:00,18-07-2023 00:15,0.00000000
17-07-2023 23:30,18-07-2023 00:15,18-07-2023 00:30,0.00000000
17-07-2023 23:45,18-07-2023 00:30,18-07-2023 00:45,0.00000000
18-07-2023 00:00,18-07-2023 00:45,18-07-2023 01:00,0.00000000
18-07-2023 00:15,18-07-2023 01:00,18-07-2023 01:15,0.00000000
18-07-2023 00:30,18-07-2023 01:15,18-07-2023 01:30,0.00000000
18-07-2023 00:45,18-07-2023 01:30,18-07-2023 01:45,0.00000000
18-07-2023 01:00,18-07-2023 01:45,18-07-2023 02:00,0.00000000
18-07-2023 01:15,18-07-2023 02:00,18-07-2023 02:15,0.00000000
18-07-2023 01:30,18-07-2023 02:15,18-07-2023 02:30,0.00000000
18-07-2023 01:45,18-07-2023 02:30,18-07-2023 02:45,0.00000000
18-07-2023 02:00,18-07-2023 02:45,18-07-2023 03:00,0.00000000
18-07-2023 02:15,18-07-2023 03:00,18-07-2023 03:15,0.00000000
18-07-2023 02:30,18-07-2023 03:15,18-07-2023 03:30,0.00000000
18-07-2023 02:45,18-07-2023 03:30,18-07-2023 03:45,0.00000000
18-07-2023 03:00,18-07-2023 03:45,18-07-2023 04:00,0.00000000
18-07-2023 03:15,18-07-2023 04:00,18-07-2023 04:15,0.00000000
18-07-2023 03:30,18-07-2023 04:15,18-07-2023 04:30,0.00000000
18-07-2023 03:45,18-07-2023 04:30,18-07-2023 04:45,0.00000000
18-07-2023 04:00,18-07-2023 04:45,18-07-2023 05:00,0.00000000
18-07-2023 04:15,18-07-2023 05:00,18-07-2023 05:15,0.00000000
18-07-2023 04:30,18-07-2023 05:15,18-07-2023 05:30,0.00000000
18-07-2023 04:45,18-07-2023 05:30,18-07-2023 05:45,0.00000000
18-07-2023 05:00,18-07-2023 05:45,18-07-2023 06:00,0.00000000
18-07-2023 05:15,18-07-2023 06:00,18-07-2023 06:15,0.00000000
18-07-2023 05:30,18-07-2023 06:15,18-07-2023 06:30,0.00000000
18-07-2023 05:45,18-07-2023 06:30,18-07-2023 06:45,0.00000000
18-07-2023 06:00,18-07-2023 06:45,18-07-2023 07:00,0.00000000
18-07-2023 06:15,18-07-2023 07:00,18-07-2023 07:15,0.00000000
18-07-2023 06:30,18-07-2023 07:15,18-07-2023 07:30,0.00000000
18-07-2023 06:45,18-07-2023 07:30,18-07-2023 07:45,0.00000044
18-07-2023 07:00,18-07-2023 07:45,18-07-2023 08:00,0.00000230
18-07-2023 07:15,18-07-2023 08:00,18-07-2023 08:15,0.00000665
18-07-2023 07:30,18-07-2023 08:15,18-07-2023 08:30,0.00001317
18-07-2023 07:45,18-07-2023 08:30,18-07-2023 08:45,0.00002151
18-07-2023 08:00,18-07-2023 08:45,18-07-2023 09:00,0.00003036
18-07-2023 08:15,18-07-2023 09:00,18-07-2023 09:15,0.00004146
18-07-2023 08:30,18-07-2023 09:15,18-07-2023 09:30,0.00005439
18-07-2023 08:45,18-07-2023 09:30,18-07-2023 09:45,0.00006928
18-07-2023 09:00,18-07-2023 09:45,18-07-2023 10:00,0.00008370
18-07-2023 09:15,18-07-2023 10:00,18-07-2023 10:15,0.00009775
18-07-2023 09:30,18-07-2023 10:15,18-07-2023 10:30,0.00011115
18-07-2023 09:45,18-07-2023 10:30,18-07-2023 10:45,0.00012400
18-07-2023 10:00,18-07-2023 10:45,18-07-2023 11:00,0.00013496
18-07-2023 10:15,18-07-2023 11:00,18-07-2023 11:15,0.00014479
18-07-2023 10:30,18-07-2023 11:15,18-07-2023 11:30,0.00015306
18-07-2023 10:45,18-07-2023 11:30,18-07-2023 11:45,0.00016065
18-07-2023 11:00,18-07-2023 11:45,18-07-2023 12:00,0.00016815
18-07-2023 11:15,18-07-2023 12:00,18-07-2023 12:15,0.00017478
18-07-2023 11:30,18-07-2023 12:15,18-07-2023 12:30,0.00018095
18-07-2023 11:45,18-07-2023 12:30,18-07-2023 12:45,0.00018565
18-07-2023 12:00,18-07-2023 12:45,18-07-2023 13:00,0.00019091
18-07-2023 12:15,18-07-2023 13:00,18-07-2023 13:15,0.00019524
18-07-2023 12:30,18-07-2023 13:15,18-07-2023 13:30,0.00019800
18-07-2023 12:45,18-07-2023 13:30,18-07-2023 13:45,0.00019858
18-07-2023 13:00,18-07-2023 13:45,18-07-2023 14:00,0.00019909
18-07-2023 13:15,18-07-2023 14:00,18-07-2023 14:15,0.00019916
18-07-2023 13:30,18-07-2023 14:15,18-07-2023 14:30,0.00019807
18-07-2023 13:45,18-07-2023 14:30,18-07-2023 14:45,0.00019445
18-07-2023 14:00,18-07-2023 14:45,18-07-2023 15:00,0.00019050
18-07-2023 14:15,18-07-2023 15:00,18-07-2023 15:15,0.00018594
18-07-2023 14:30,18-07-2023 15:15,18-07-2023 15:30,0.00018058
18-07-2023 14:45,18-07-2023 15:30,18-07-2023 15:45,0.00017319
18-07-2023 15:00,18-07-2023 15:45,18-07-2023 16:00,0.00016616
18-07-2023 15:15,18-07-2023 16:00,18-07-2023 16:15,0.00015817
18-07-2023 15:30,18-07-2023 16:15,18-07-2023 16:30,0.00014840
18-07-2023 15:45,18-07-2023 16:30,18-07-2023 16:45,0.00013568
18-07-2023 16:00,18-07-2023 16:45,18-07-2023 17:00,0.00012169
18-07-2023 16:15,18-07-2023 17:00,18-07-2023 17:15,0.00010574
18-07-2023 16:30,18-07-2023 17:15,18-07-2023 17:30,0.00008769
18-07-2023 16:45,18-07-2023 17:30,18-07-2023 17:45,0.00006934
18-07-2023 17:00,18-07-2023 17:45,18-07-2023 18:00,0.00005382
18-07-2023 17:15,18-07-2023 18:00,18-07-2023 18:15,0.00004058
18-07-2023 17:30,18-07-2023 18:15,18-07-2023 18:30,0.00002935
18-07-2023 17:45,18-07-2023 18:30,18-07-2023 18:45,0.00001902
18-07-2023 18:00,18-07-2023 18:45,18-07-2023 19:00,0.00001093
18-07-2023 18:15,18-07-2023 19:00,18-07-2023 19:15,0.00000500
18-07-2023 18:30,18-07-2023 19:15,18-07-2023 19:30,0.00000158
18-07-2023 18:45,18-07-2023 19:30,18-07-2023 19:45,0.00000028
18-07-2023 19:00,18-07-2023 19:45,18-07-2023 20:00,0.00000000
18-07-2023 19:15,18-07-2023 20:00,18-07-2023 20:15,0.00000000
18-07-2023 19:30,18-07-2023 20:15,18-07-2023 20:30,0.00000000
18-07-2023 19:45,18-07-2023 20:30,18-07-2023 20:45,0.00000000
18-07-2023 20:00,18-07-2023 20:45,18-07-2023 21:00,0.00000000
18-07-2023 20:15,18-07-2023 21:00,18-07-2023 21:15,0.00000000
18-07-2023 20:30,18-07-2023 21:15,18-07-2023 21:30,0.00000000
18-07-2023 20:45,18-07-2023 21:30,18-07-2023 21:45,0.00000000
18-07-2023 21:00,18-07-2023 21:45,18-07-2023 22:00,0.00000000
18-07-2023 21:15,18-07-2023 22:00,18-07-2023 22:15,0.00000000
18-07-2023 21:30,18-07-2023 22:15,18-07-2023 22:30,0.00000000
18-07-2023 21:45,18-07-2023 22:30,18-07-2023 22:45,0.00000000
18-07-2023 22:00,18-07-2023 22:45,18-07-2023 23:00,0.00000000
18-07-2023 22:15,18-07-2023 23:00,18-07-2023 23:15,0.00000000
18-07-2023 22:30,18-07-2023 23:15,18-07-2023 23:30,0.00000000
18-07-2023 22:45,18-07-2023 23:30,18-07-2023 23:45,0.00000000
18-07-2023 23:00,18-07-2023 23:45,19-07-2023 00:00,0.00000000
18-07-2023 23:15,19-07-2023 00:00,19-07-2023 00:15,0.00000000
18-07-2023 23:30,19-07-2023 00:15,19-07-2023 00:30,0.00000000
18-07-2023 23:45,19-07-2023 00:30,19-07-2023 00:45,0.00000000
19-07-2023 00:00,19-07-2023 00:45,19-07-2023 01:00,0.00000000
19-07-2023 00:15,19-07-2023 01:00,19-07-2023 01:15,0.00000000
19-07-2023 00:30,19-07-2023 01:15,19-07-2023 01:30,0.00000000
19-07-2023 00:45,19-07-2023 01:30,19-07-2023 01:45,0.00000000
19-07-2023 01:00,19-07-2023 01:45,19-07-2023 02:00,0.00000000
19-07-2023 01:15,19-07-2023 02:00,19-07-2023 02:15,0.00000000
19-07-2023 01:30,19-07-2023 02:15,19-07-2023 02:30,0.00000000
19-07-2023 01:45,19-07-2023 02:30,19-07-2023 02:45,0.00000000
19-07-2023 02:00,19-07-2023 02:45,19-07-2023 03:00,0.00000000
19-07-2023 02:15,19-07-2023 03:00,19-07-2023 03:15,0.00000000
19-07-2023 02:30,19-07-2023 03:15,19-07-2023 03:30,0.00000000
19-07-2023 02:45,19-07-2023 03:30,19-07-2023 03:45,0.00000000
19-07-2023 03:00,19-07-2023 03:45,19-07-2023 04:00,0.00000000
19-07-2023 03:15,19-07-2023 04:00,19-07-2023 04:15,0.00000000
19-07-2023 03:30,19-07-2023 04:15,19-07-2023 04:30,0.00000000
19-07-2023 03:45,19-07-2023 04:30,19-07-2023 04:45,0.00000000
19-07-2023 04:00,19-07-2023 04:45,19-07-2023 05:00,0.00000000
19-07-2023 04:15,19-07-2023 05:00,19-07-2023 05:15,0.00000000
19-07-2023 04:30,19-07-2023 05:15,19-07-2023 05:30,0.00000000
19-07-2023 04:45,19-07-2023 05:30,19-07-2023 05:45,0.00000000
19-07-2023 05:00,19-07-2023 05:45,19-07-2023 06:00,0.00000000
19-07-2023 05:15,19-07-2023 06:00,19-07-2023 06:15,0.00000000
19-07-2023 05:30,19-07-2023 06:15,19-07-2023 06:30,0.00000000
19-07-2023 05:45,19-07-2023 06:30,19-07-2023 06:45,0.00000000
19-07-2023 06:00,19-07-2023 06:45,19-07-2023 07:00,0.00000000
19-07-2023 06:15,19-07-2023 07:00,19-07-2023 07:15,0.00000000
19-07-2023 06:30,19-07-2023 07:15,19-07-2023 07:30,0.00000009
19-07-2023 06:45,19-07-2023 07:30,19-07-2023 07:45,0.00000081
19-07-2023 07:00,19-07-2023 07:45,19-07-2023 08:00,0.00000309
19-07-2023 07:15,19-07-2023 08:00,19-07-2023 08:15,0.00000793
19-07-2023 07:30,19-07-2023 08:15,19-07-2023 08:30,0.00001474
19-07-2023 07:45,19-07-2023 08:30,19-07-2023 08:45,0.00002284
19-07-2023 08:00,19-07-2023 08:45,19-07-2023 09:00,0.00003179
19-07-2023 08:15,19-07-2023 09:00,19-07-2023 09:15,0.00004316
19-07-2023 08:30,19-07-2023 09:15,19-07-2023 09:30,0.00005650
19-07-2023 08:45,19-07-2023 09:30,19-07-2023 09:45,0.00007122
19-07-2023 09:00,19-07-2023 09:45,19-07-2023 10:00,0.00008605
19-07-2023 09:15,19-07-2023 10:00,19-07-2023 10:15,0.00010083
19-07-2023 09:30,19-07-2023 10:15,19-07-2023 10:30,0.00011530
19-07-2023 09:45,19-07-2023 10:30,19-07-2023 10:45,0.00012862
19-07-2023 10:00,19-07-2023 10:45,19-07-2023 11:00,0.00014027
19-07-2023 10:15,19-07-2023 11:00,19-07-2023 11:15,0.00015096
19-07-2023 10:30,19-07-2023 11:15,19-07-2023 11:30,0.00016036
